name,latitude,longitude
WOODLANDS SECONDARY SCHOOL,1.43912528141356,103.774586410437
BEATTY SECONDARY SCHOOL,1.341790284928,103.852280842345
BEDOK GREEN SECONDARY SCHOOL,1.33451947288431,103.935028383346
BUKIT BATOK SECONDARY SCHOOL,1.34849111079052,103.74087370482
CHANGKAT CHANGI SECONDARY SCHOOL,1.33950630072876,103.953245525564
DUNMAN SECONDARY SCHOOL,1.36065258337022,103.956213906966
NAVAL BASE SECONDARY SCHOOL,1.41937881620441,103.831050390247
QUEENSTOWN SECONDARY SCHOOL,1.29352126774652,103.813190980055
SPECTRA SECONDARY SCHOOL,1.43703750789961,103.804100467487
TEMASEK SECONDARY SCHOOL,1.31591673150616,103.947564112022
ZHONGHUA SECONDARY SCHOOL,1.34840720846208,103.869430481414
CANBERRA SECONDARY SCHOOL,1.45319086315972,103.814203583818
CHRIST CHURCH SECONDARY SCHOOL,1.42656780901455,103.793451105242
CHUA CHU KANG SECONDARY SCHOOL,1.38333422637073,103.75510327583
FAIRFIELD METHODIST SCHOOL (SECONDARY),1.30163374395823,103.784099647149
JURONG SECONDARY SCHOOL,1.33002032220942,103.723952961648
KENT RIDGE SECONDARY SCHOOL,1.30122773426098,103.764889617566
KRANJI SECONDARY SCHOOL,1.39005109871311,103.741190664845
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,1.35017129930314,103.854983746416
MAYFLOWER SECONDARY SCHOOL,1.36827266209722,103.835360726863
NORTHBROOKS SECONDARY SCHOOL,1.42081285020652,103.845147332528
AHMAD IBRAHIM SECONDARY SCHOOL,1.43605975368804,103.829718690077
BOON LAY SECONDARY SCHOOL,1.34272216334333,103.701891453912
COMPASSVALE SECONDARY SCHOOL,1.39614083952009,103.899847164494
EVERGREEN SECONDARY SCHOOL,1.44149131273737,103.794137756171
ORCHID PARK SECONDARY SCHOOL,1.41532032779634,103.837859241343
PEI HWA SECONDARY SCHOOL,1.39037504993234,103.878461745339
SAINT ANTHONY'S CANOSSIAN SECONDARY SCHOOL,1.33466313498855,103.941977166932
SAINT GABRIEL'S SECONDARY SCHOOL,1.34648798732177,103.876094163287
SWISS COTTAGE SECONDARY SCHOOL,1.36471742697475,103.750396136688
WOODGROVE SECONDARY SCHOOL,1.42831828137013,103.79604758539
ANG MO KIO SECONDARY SCHOOL,1.36733710171069,103.842154973672
BEDOK SOUTH SECONDARY SCHOOL,1.32513655159184,103.950989139261
BENDEMEER SECONDARY SCHOOL,1.32461111307996,103.860970284401
BUKIT MERAH SECONDARY SCHOOL,1.28569283064288,103.813438929393
DAMAI SECONDARY SCHOOL,1.33692798510393,103.927091653438
HUA YI SECONDARY SCHOOL,1.35234365488339,103.721832320169
JURONG WEST SECONDARY SCHOOL,1.33525634688323,103.702098904443
JURONGVILLE SECONDARY SCHOOL,1.35128862770284,103.728907710089
MARSILING SECONDARY SCHOOL,1.43664424769955,103.776008090454
NGEE ANN SECONDARY SCHOOL,1.35447525755806,103.956747262496
HILLGROVE SECONDARY SCHOOL,1.35273576615912,103.752986488399
MANJUSRI SECONDARY SCHOOL,1.32747123084846,103.901719963831
NORTH VISTA SECONDARY SCHOOL,1.381131285358,103.899188813886
PASIR RIS CREST SECONDARY SCHOOL,1.37284060102246,103.959728202919
PUNGGOL SECONDARY SCHOOL,1.40205738421399,103.909213706482
REGENT SECONDARY SCHOOL,1.39327908335682,103.751034411529
SAINT MARGARET'S SCHOOL (SECONDARY),1.32006821363359,103.80995114006
THE JAPANESE SECONDARY SCHOOL,1.31122577207907,103.756498950631
YISHUN SECONDARY SCHOOL,1.42813324276086,103.828764316679
ZHENGHUA SECONDARY SCHOOL,1.38836583415352,103.765510638527
